participant,trial_number,trial_type,collected,collection_order,target_name,generic_target_name,table_number,interactable_type,world_x,world_z,coord_source,distance_to_next,same_table_as_previous
100,0,Conjunction,TRUE,1,ycup3Table9,NA,9,ycup,-0.34,0.49,partial_data,0.287923601,FALSE
100,0,Conjunction,TRUE,2,ycup1Table9,NA,9,ycup,-0.61,0.59,partial_data,0.34,TRUE
100,0,Conjunction,TRUE,3,ycup2Table9,NA,9,ycup,-0.27,0.59,partial_data,0.223606798,TRUE
100,0,Conjunction,TRUE,4,bbox6Table9,NA,9,bbox,-0.37,0.79,partial_data,0.344818793,TRUE
100,0,Conjunction,TRUE,5,bbox4Table9,NA,9,bbox,-0.54,0.49,partial_data,0.488364618,TRUE
100,0,Conjunction,TRUE,6,ycup1Table6,NA,6,ycup,-0.9,0.16,partial_data,0.371618084,FALSE
100,0,Conjunction,TRUE,7,bbox4Table6,NA,6,bbox,-1.24,0.01,partial_data,0.230867928,TRUE
100,0,Conjunction,TRUE,8,ycup2Table6,NA,6,ycup,-1.17,-0.21,partial_data,0.348281495,TRUE
100,0,Conjunction,TRUE,9,ycup3Table6,NA,6,ycup,-0.9,0.01,partial_data,0.974987179,TRUE
100,0,Conjunction,TRUE,10,bbox6Table5,NA,5,bbox,-1.25,-0.9,partial_data,0.122065556,FALSE
100,0,Conjunction,TRUE,11,ycup2Table5,NA,5,ycup,-1.18,-0.8,partial_data,0.287923601,TRUE
100,0,Conjunction,TRUE,12,ycup1Table5,NA,5,ycup,-1.45,-0.9,partial_data,0.122065556,TRUE
100,0,Conjunction,TRUE,13,ycup3Table5,NA,5,ycup,-1.35,-0.97,partial_data,0.111803399,TRUE
100,0,Conjunction,TRUE,14,bbox4Table5,NA,5,bbox,-1.45,-1.02,partial_data,0.45310043,TRUE
100,0,Conjunction,TRUE,15,bbox5Table5,NA,5,bbox,-1.28,-0.6,partial_data,1.296186715,TRUE
100,0,Conjunction,TRUE,16,bbox5Table2,NA,2,bbox,-1.77,-1.8,partial_data,0.319061123,FALSE
100,0,Conjunction,TRUE,17,bbox6Table2,NA,2,bbox,-1.6,-2.07,partial_data,0.274590604,TRUE
100,0,Conjunction,TRUE,18,ycup2Table2,NA,2,ycup,-1.87,-2.12,partial_data,0.111803399,TRUE
100,0,Conjunction,TRUE,19,ycup1Table2,NA,2,ycup,-1.77,-2.07,partial_data,NA,TRUE
100,0,Conjunction,FALSE,-1,NA,ycup1Table1,1,ycup,-2.02,-0.22,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table1,1,ycup,-2.02,0.17,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table1,1,ycup,-2.09,0,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table1,1,bbox,-1.85,0.2,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table1,1,bbox,-1.75,0,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table1,1,bbox,-1.92,0.1,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table2,2,ycup,-1.6,-1.75,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table2,2,bbox,-1.6,-1.9,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table3,3,ycup,-1.87,1.8,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table3,3,ycup,-1.87,1.68,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table3,3,ycup,-1.7,2.1,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table3,3,bbox,-1.67,1.8,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table3,3,bbox,-1.87,2.07,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table3,3,bbox,-1.77,1.73,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table4,4,ycup,-1.5,1.08,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table4,4,ycup,-1.43,1.18,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table4,4,ycup,-1.6,1.15,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table4,4,bbox,-1.33,0.81,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table4,4,bbox,-1.5,0.98,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table4,4,bbox,-1.67,0.98,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table6,6,bbox,-1.17,0.18,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table6,6,bbox,-1.07,0.11,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table7,7,ycup,-0.8,-1.87,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table7,7,ycup,-0.63,-1.87,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table7,7,ycup,-0.9,-1.8,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table7,7,bbox,-0.9,-1.53,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table7,7,bbox,-0.9,-1.92,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table7,7,bbox,-0.63,-1.7,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table8,8,ycup,-0.63,1.7,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table8,8,ycup,-0.9,1.87,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table8,8,ycup,-0.63,1.85,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table8,8,bbox,-0.7,1.6,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table8,8,bbox,-0.8,1.7,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table8,8,bbox,-0.8,1.8,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table9,9,bbox,-0.44,0.59,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table10,10,ycup,-0.6,-0.51,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table10,10,ycup,-0.26,-0.68,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table10,10,ycup,-0.43,-0.41,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table10,10,bbox,-0.53,-0.61,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table10,10,bbox,-0.26,-0.51,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table10,10,bbox,-0.53,-0.73,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table11,11,ycup,0.16,1.32,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table11,11,ycup,0.06,1.52,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table11,11,ycup,-0.01,1.32,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table11,11,bbox,-0.01,1.42,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table11,11,bbox,0.16,1.15,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table11,11,bbox,-0.11,1.22,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table12,12,ycup,-0.1,-2.4,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table12,12,ycup,0.1,-2.4,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table12,12,ycup,0.17,-2.3,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table12,12,bbox,-0.1,-2.52,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table12,12,bbox,0,-2.3,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table12,12,bbox,-0.1,-2.13,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table13,13,ycup,-0.1,-1.11,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table13,13,ycup,0,-1.45,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table13,13,ycup,-0.1,-1.5,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table13,13,bbox,0,-1.18,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table13,13,bbox,-0.1,-1.38,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table13,13,bbox,0.1,-1.38,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table14,14,ycup,0.17,2.4,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table14,14,ycup,0.17,2.08,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table14,14,ycup,-0.1,2.15,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table14,14,bbox,-0.17,2.25,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table14,14,bbox,0.17,2.25,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table14,14,bbox,-0.1,2.03,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table15,15,ycup,0.59,-0.41,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table15,15,ycup,0.42,-0.44,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table15,15,ycup,0.62,-0.71,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table15,15,bbox,0.69,-0.46,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table15,15,bbox,0.52,-0.61,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table15,15,bbox,0.52,-0.78,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table16,16,ycup,0.72,0.83,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table16,16,ycup,0.45,0.46,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table16,16,ycup,0.62,0.88,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table16,16,bbox,0.38,0.68,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table16,16,bbox,0.45,0.85,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table16,16,bbox,0.65,0.58,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table17,17,ycup,0.8,-1.65,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table17,17,ycup,0.97,-1.92,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table17,17,ycup,0.97,-1.6,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table17,17,bbox,0.8,-1.92,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table17,17,bbox,0.87,-1.55,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table17,17,bbox,0.7,-1.58,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table18,18,ycup,0.9,1.65,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table18,18,ycup,0.8,1.75,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table18,18,ycup,0.7,1.92,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table18,18,bbox,0.7,1.65,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table18,18,bbox,0.97,1.75,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table18,18,bbox,0.8,1.58,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table19,19,ycup,1.01,-0.16,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table19,19,ycup,1.18,0.16,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table19,19,ycup,0.84,0.01,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table19,19,bbox,1.18,-0.16,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table19,19,bbox,1.01,0.11,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table19,19,bbox,0.91,-0.09,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table20,20,ycup,1.4,0.88,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table20,20,ycup,1.4,1.15,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table20,20,ycup,1.67,1.13,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table20,20,bbox,1.33,0.98,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table20,20,bbox,1.67,0.81,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table20,20,bbox,1.5,1.08,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table21,21,ycup,1.4,-0.81,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table21,21,ycup,1.5,-0.98,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table21,21,ycup,1.5,-0.88,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table21,21,bbox,1.67,-1.15,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table21,21,bbox,1.6,-1.08,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table21,21,bbox,1.5,-1.15,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table22,22,ycup,1.91,-1.93,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table22,22,ycup,1.64,-2.15,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table22,22,ycup,1.81,-1.73,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table22,22,bbox,1.64,-1.76,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table22,22,bbox,1.74,-1.93,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table22,22,bbox,1.84,-2.03,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table23,23,ycup,1.64,1.71,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table23,23,ycup,1.91,1.76,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table23,23,ycup,1.84,1.83,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table23,23,bbox,1.74,2.03,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table23,23,bbox,1.57,1.93,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table23,23,bbox,1.91,2.08,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup1Table24,24,ycup,1.82,-0.1,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup2Table24,24,ycup,1.99,0.2,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,ycup3Table24,24,ycup,1.75,0,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox1Table24,24,bbox,2.09,0.15,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox2Table24,24,bbox,1.82,0.17,partial_data,NA,FALSE
100,0,Conjunction,FALSE,-1,NA,bbox3Table24,24,bbox,2.02,-0.1,partial_data,NA,FALSE
100,1,Conjunction,TRUE,1,bbox5Table11,NA,11,bbox,0.16,1.32,partial_data,0.223606798,FALSE
100,1,Conjunction,TRUE,2,ycup1Table11,NA,11,ycup,0.06,1.52,partial_data,0.211896201,TRUE
100,1,Conjunction,TRUE,3,ycup3Table11,NA,11,ycup,-0.01,1.32,partial_data,0.1,TRUE
100,1,Conjunction,TRUE,4,bbox4Table11,NA,11,bbox,-0.01,1.42,partial_data,0.319061123,TRUE
100,1,Conjunction,TRUE,5,bbox6Table11,NA,11,bbox,0.16,1.15,partial_data,0.962600644,TRUE
100,1,Conjunction,TRUE,6,ycup1Table8,NA,8,ycup,-0.63,1.7,partial_data,0.319061123,FALSE
100,1,Conjunction,TRUE,7,ycup3Table8,NA,8,ycup,-0.9,1.87,partial_data,0.270739727,TRUE
100,1,Conjunction,TRUE,8,ycup2Table8,NA,8,ycup,-0.63,1.85,partial_data,0.2596151,TRUE
100,1,Conjunction,TRUE,9,bbox4Table8,NA,8,bbox,-0.7,1.6,partial_data,1.186970935,TRUE
100,1,Conjunction,TRUE,10,bbox6Table3,NA,3,bbox,-1.87,1.8,partial_data,0.12,FALSE
100,1,Conjunction,TRUE,11,bbox4Table3,NA,3,bbox,-1.87,1.68,partial_data,0.45310043,TRUE
100,1,Conjunction,TRUE,12,ycup2Table3,NA,3,ycup,-1.7,2.1,partial_data,0.301496269,TRUE
100,1,Conjunction,TRUE,13,ycup1Table3,NA,3,ycup,-1.67,1.8,partial_data,0.336005952,TRUE
100,1,Conjunction,TRUE,14,bbox5Table3,NA,3,bbox,-1.87,2.07,partial_data,2.294907406,TRUE
100,1,Conjunction,TRUE,15,ycup2Table1,NA,1,ycup,-2.02,-0.22,partial_data,0.39,FALSE
100,1,Conjunction,TRUE,16,ycup3Table1,NA,1,ycup,-2.02,0.17,partial_data,0.183847763,TRUE
100,1,Conjunction,TRUE,17,bbox4Table1,NA,1,bbox,-2.09,0,partial_data,0.312409987,TRUE
100,1,Conjunction,TRUE,18,bbox5Table1,NA,1,bbox,-1.85,0.2,partial_data,0.223606798,TRUE
100,1,Conjunction,TRUE,19,bbox6Table1,NA,1,bbox,-1.75,0,partial_data,0.17,TRUE
100,1,Conjunction,TRUE,21,ycup1Table1,NA,1,ycup,-1.92,0,table_center,NA,TRUE
100,1,Conjunction,FALSE,-1,NA,bbox1Table2,2,bbox,-1.77,-1.8,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table2,2,bbox,-1.6,-2.07,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table2,2,bbox,-1.87,-2.12,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table2,2,ycup,-1.77,-2.07,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table2,2,ycup,-1.6,-1.75,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table2,2,ycup,-1.6,-1.9,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table3,3,ycup,-1.77,1.73,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table4,4,bbox,-1.5,1.08,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table4,4,bbox,-1.43,1.18,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table4,4,bbox,-1.6,1.15,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table4,4,ycup,-1.33,0.81,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table4,4,ycup,-1.5,0.98,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table4,4,ycup,-1.67,0.98,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table5,5,bbox,-1.25,-0.9,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table5,5,bbox,-1.18,-0.8,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table5,5,bbox,-1.45,-0.9,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table5,5,ycup,-1.35,-0.97,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table5,5,ycup,-1.45,-1.02,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table5,5,ycup,-1.28,-0.6,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table6,6,bbox,-0.9,0.16,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table6,6,bbox,-1.24,0.01,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table6,6,bbox,-1.17,-0.21,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table6,6,ycup,-0.9,0.01,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table6,6,ycup,-1.17,0.18,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table6,6,ycup,-1.07,0.11,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table7,7,bbox,-0.8,-1.87,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table7,7,bbox,-0.63,-1.87,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table7,7,bbox,-0.9,-1.8,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table7,7,ycup,-0.9,-1.53,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table7,7,ycup,-0.9,-1.92,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table7,7,ycup,-0.63,-1.7,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table8,8,bbox,-0.8,1.7,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table8,8,bbox,-0.8,1.8,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table9,9,bbox,-0.34,0.49,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table9,9,bbox,-0.61,0.59,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table9,9,bbox,-0.27,0.59,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table9,9,ycup,-0.37,0.79,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table9,9,ycup,-0.54,0.49,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table9,9,ycup,-0.44,0.59,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table10,10,bbox,-0.6,-0.51,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table10,10,bbox,-0.26,-0.68,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table10,10,bbox,-0.43,-0.41,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table10,10,ycup,-0.53,-0.61,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table10,10,ycup,-0.26,-0.51,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table10,10,ycup,-0.53,-0.73,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table11,11,ycup,-0.11,1.22,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table12,12,bbox,-0.1,-2.4,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table12,12,bbox,0.1,-2.4,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table12,12,bbox,0.17,-2.3,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table12,12,ycup,-0.1,-2.52,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table12,12,ycup,0,-2.3,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table12,12,ycup,-0.1,-2.13,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table13,13,bbox,-0.1,-1.11,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table13,13,bbox,0,-1.45,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table13,13,bbox,-0.1,-1.5,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table13,13,ycup,0,-1.18,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table13,13,ycup,-0.1,-1.38,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table13,13,ycup,0.1,-1.38,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table14,14,bbox,0.17,2.4,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table14,14,bbox,0.17,2.08,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table14,14,bbox,-0.1,2.15,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table14,14,ycup,-0.17,2.25,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table14,14,ycup,0.17,2.25,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table14,14,ycup,-0.1,2.03,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table15,15,bbox,0.59,-0.41,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table15,15,bbox,0.42,-0.44,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table15,15,bbox,0.62,-0.71,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table15,15,ycup,0.69,-0.46,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table15,15,ycup,0.52,-0.61,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table15,15,ycup,0.52,-0.78,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table16,16,bbox,0.72,0.83,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table16,16,bbox,0.45,0.46,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table16,16,bbox,0.62,0.88,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup1Table16,16,ycup,0.38,0.68,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup2Table16,16,ycup,0.45,0.85,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,ycup3Table16,16,ycup,0.65,0.58,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox1Table17,17,bbox,0.8,-1.65,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox2Table17,17,bbox,0.97,-1.92,partial_data,NA,FALSE
100,1,Conjunction,FALSE,-1,NA,bbox3Table17,17,bbox,0.97,-1.6,partial_data,NA,FALSE
