person,condition,trial,id,item_class,x,y,trial_p
1,Conjunction1,2,90,2,0.525,0.35,2
1,Conjunction1,2,91,1,0.565,0.674,2
1,Conjunction1,2,92,1,0.511,0.6,2
1,Conjunction1,2,93,1,0.545,0.684,2
1,Conjunction1,2,94,2,0.497,0.644,2
1,Conjunction1,2,95,2,0.511,0.678,2
1,Conjunction1,2,96,2,0.551,0.624,2
1,Conjunction1,2,97,1,0.581,0.175,2
1,Conjunction1,2,98,1,0.616,0.121,2
1,Conjunction1,2,99,1,0.616,0.185,2
1,Conjunction1,2,100,2,0.581,0.121,2
1,Conjunction1,2,101,2,0.596,0.195,2
1,Conjunction1,2,102,2,0.561,0.189,2
1,Conjunction1,2,103,1,0.602,0.839,2
1,Conjunction1,2,104,1,0.581,0.859,2
1,Conjunction1,2,105,1,0.561,0.893,2
1,Conjunction1,2,106,2,0.561,0.839,2
1,Conjunction1,2,107,2,0.616,0.859,2
1,Conjunction1,2,108,2,0.581,0.825,2
1,Conjunction1,2,109,1,0.624,0.475,2
1,Conjunction1,2,110,1,0.658,0.539,2
1,Conjunction1,2,111,1,0.59,0.509,2
1,Conjunction1,2,112,2,0.658,0.475,2
1,Conjunction1,2,113,2,0.624,0.529,2
1,Conjunction1,2,114,2,0.604,0.489,2
1,Conjunction1,2,115,1,0.702,0.684,2
1,Conjunction1,2,116,1,0.702,0.738,2
1,Conjunction1,2,117,1,0.757,0.734,2
1,Conjunction1,2,118,2,0.688,0.704,2
1,Conjunction1,2,119,2,0.757,0.67,2
1,Conjunction1,2,120,2,0.722,0.724,2
1,Conjunction1,2,121,1,0.702,0.344,2
1,Conjunction1,2,122,1,0.722,0.31,2
1,Conjunction1,2,123,1,0.722,0.33,2
1,Conjunction1,2,124,2,0.757,0.276,2
1,Conjunction1,2,125,2,0.742,0.29,2
1,Conjunction1,2,126,2,0.722,0.276,2
1,Conjunction1,2,127,1,0.805,0.119,2
1,Conjunction1,2,128,1,0.751,0.074,2
1,Conjunction1,2,129,1,0.785,0.159,2
1,Conjunction1,2,130,2,0.751,0.153,2
1,Conjunction1,2,131,2,0.771,0.119,2
1,Conjunction1,2,132,2,0.791,0.099,2
1,Conjunction1,2,133,1,0.751,0.851,2
1,Conjunction1,2,134,1,0.805,0.861,2
1,Conjunction1,2,135,1,0.791,0.875,2
1,Conjunction1,2,136,2,0.771,0.915,2
1,Conjunction1,2,137,2,0.736,0.895,2
1,Conjunction1,2,138,2,0.805,0.926,2
1,Conjunction1,2,139,1,0.787,0.487,2
1,Conjunction1,2,140,1,0.821,0.547,2
1,Conjunction1,2,141,1,0.773,0.507,2
1,Conjunction1,2,142,2,0.841,0.537,2
1,Conjunction1,2,143,2,0.787,0.541,2
1,Conjunction1,2,144,2,0.827,0.487,2
1,Conjunction1,3,1,1,0.048,0.547,3
1,Conjunction1,3,2,1,0.068,0.507,3
1,Conjunction1,3,3,1,0.034,0.527,3
1,Conjunction1,3,4,2,0.014,0.463,3
1,Conjunction1,3,5,2,0.014,0.541,3
1,Conjunction1,3,6,2,0,0.507,3
1,Conjunction1,3,7,1,0.064,0.091,3
1,Conjunction1,3,8,1,0.099,0.155,3
1,Conjunction1,3,9,1,0.099,0.125,3
1,Conjunction1,3,10,2,0.064,0.145,3
1,Conjunction1,3,11,2,0.099,0.091,3
1,Conjunction1,3,12,2,0.044,0.08,3
1,Conjunction1,3,13,1,0.085,0.869,3
1,Conjunction1,3,14,1,0.044,0.924,3
1,Conjunction1,3,15,1,0.064,0.855,3
1,Conjunction1,3,16,2,0.044,0.869,3
1,Conjunction1,3,17,2,0.044,0.845,3
1,Conjunction1,3,18,2,0.078,0.93,3
1,Conjunction1,3,19,1,0.153,0.67,3
1,Conjunction1,3,20,1,0.119,0.704,3
1,Conjunction1,3,21,1,0.085,0.704,3
1,Conjunction1,3,22,2,0.119,0.724,3
1,Conjunction1,3,23,2,0.133,0.744,3
1,Conjunction1,3,24,2,0.099,0.738,3
1,Conjunction1,3,25,1,0.149,0.312,3
1,Conjunction1,3,26,1,0.129,0.302,3
1,Conjunction1,3,27,1,0.163,0.386,3
1,Conjunction1,3,28,2,0.169,0.326,3
1,Conjunction1,3,29,2,0.183,0.346,3
1,Conjunction1,3,30,2,0.129,0.326,3
1,Conjunction1,3,31,1,0.239,0.509,3
1,Conjunction1,3,32,1,0.185,0.543,3
1,Conjunction1,3,33,1,0.205,0.529,3
1,Conjunction1,3,34,2,0.239,0.539,3
1,Conjunction1,3,35,2,0.171,0.509,3
1,Conjunction1,3,36,2,0.185,0.465,3
1,Conjunction1,3,37,1,0.239,0.199,3
1,Conjunction1,3,38,1,0.239,0.121,3
1,Conjunction1,3,39,1,0.294,0.165,3
1,Conjunction1,3,40,2,0.26,0.131,3
1,Conjunction1,3,41,2,0.294,0.131,3
1,Conjunction1,3,42,2,0.239,0.145,3
1,Conjunction1,3,43,1,0.28,0.829,3
1,Conjunction1,3,44,1,0.26,0.849,3
1,Conjunction1,3,45,1,0.26,0.869,3
1,Conjunction1,3,46,2,0.294,0.849,3
1,Conjunction1,3,47,2,0.239,0.883,3
1,Conjunction1,3,48,2,0.294,0.879,3
1,Conjunction1,3,49,1,0.346,0.666,3
1,Conjunction1,3,50,1,0.312,0.606,3
1,Conjunction1,3,51,1,0.332,0.626,3
1,Conjunction1,3,52,2,0.352,0.606,3
1,Conjunction1,3,53,2,0.298,0.626,3
1,Conjunction1,3,54,2,0.366,0.626,3
1,Conjunction1,3,55,1,0.314,0.384,3
1,Conjunction1,3,56,1,0.368,0.404,3
1,Conjunction1,3,57,1,0.314,0.36,3
1,Conjunction1,3,58,2,0.3,0.404,3
1,Conjunction1,3,59,2,0.368,0.37,3
1,Conjunction1,3,60,2,0.334,0.425,3
1,Conjunction1,3,61,1,0.419,0.793,3
1,Conjunction1,3,62,1,0.453,0.738,3
1,Conjunction1,3,63,1,0.398,0.753,3
1,Conjunction1,3,64,2,0.453,0.773,3
1,Conjunction1,3,65,2,0.433,0.813,3
1,Conjunction1,3,66,2,0.419,0.773,3
1,Conjunction1,3,67,1,0.4,0,3
1,Conjunction1,3,68,1,0.421,0.044,3
1,Conjunction1,3,69,1,0.4,0.078,3
1,Conjunction1,3,70,2,0.4,0.024,3
1,Conjunction1,3,71,2,0.441,0.024,3
1,Conjunction1,3,72,2,0.455,0.044,3
1,Conjunction1,3,73,1,0.421,0.27,3
1,Conjunction1,3,74,1,0.4,0.229,3
1,Conjunction1,3,75,1,0.441,0.229,3
1,Conjunction1,3,76,2,0.4,0.284,3
1,Conjunction1,3,77,2,0.421,0.215,3
1,Conjunction1,3,78,2,0.4,0.205,3
1,Conjunction1,3,79,1,0.386,0.96,3
1,Conjunction1,3,80,1,0.455,0.96,3
1,Conjunction1,3,81,1,0.4,0.915,3
1,Conjunction1,3,82,2,0.455,0.99,3
1,Conjunction1,3,83,2,0.455,0.926,3
1,Conjunction1,3,84,2,0.4,0.94,3
1,Conjunction1,3,85,1,0.559,0.414,3
1,Conjunction1,3,86,1,0.525,0.384,3
1,Conjunction1,3,87,1,0.525,0.35,3
1,Conjunction1,3,88,2,0.539,0.425,3
1,Conjunction1,3,89,2,0.505,0.419,3
1,Conjunction1,3,90,2,0.545,0.364,3
1,Conjunction1,3,91,1,0.511,0.6,3
1,Conjunction1,3,92,1,0.545,0.684,3
1,Conjunction1,3,93,1,0.497,0.644,3
1,Conjunction1,3,94,2,0.511,0.678,3
1,Conjunction1,3,95,2,0.565,0.674,3
1,Conjunction1,3,96,2,0.551,0.624,3
1,Conjunction1,3,97,1,0.581,0.121,3
1,Conjunction1,3,98,1,0.596,0.195,3
