person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
p12,prac_feat,feat_grid,0,1,24,1,0,targ_class2,-110.0,-18.0,1.27
p12,prac_feat,feat_grid,0,1,29,2,0,targ_class2,-329.0,108.0,2.14
p12,prac_feat,feat_grid,0,1,31,3,0,targ_class1,-100.0,114.0,3.0
p12,prac_feat,feat_grid,0,1,44,4,0,targ_class1,-215.0,328.0,4.07
p12,prac_feat,feat_grid,0,1,43,5,0,targ_class1,-335.0,318.0,4.57
p12,prac_feat,feat_grid,0,1,15,6,0,targ_class1,-325.0,-123.0,5.4
p12,prac_feat,feat_grid,0,1,1,7,0,targ_class1,-327.0,-329.0,6.07
p12,prac_feat,feat_grid,0,1,3,8,0,targ_class1,-94.0,-338.0,6.7
p12,prac_feat,feat_grid,0,1,4,9,0,targ_class1,9.0,-326.0,7.13
p12,prac_feat,feat_grid,0,1,18,10,0,targ_class1,1.0,-118.0,7.7
p12,prac_feat,feat_grid,0,1,17,11,0,targ_class2,-105.0,-120.0,8.03
p12,prac_feat,feat_grid,0,1,16,12,0,targ_class2,-224.0,-119.0,8.37
p12,prac_feat,feat_grid,0,1,12,13,0,targ_class1,111.0,-207.0,9.6
p12,prac_feat,feat_grid,0,1,2,14,0,targ_class2,-196.0,-314.0,10.57
p12,prac_feat,feat_grid,0,1,20,15,0,targ_class1,203.0,-117.0,11.37
p12,prac_feat,feat_grid,0,1,14,16,0,targ_class2,336.0,-200.0,12.17
p12,prac_feat,feat_grid,0,1,7,17,0,targ_class2,335.0,-319.0,12.73
p12,prac_feat,feat_grid,0,1,35,18,0,targ_class2,307.0,122.0,13.9
p12,prac_feat,feat_grid,0,1,28,19,0,targ_class2,321.0,20.0,14.45
p12,prac_feat,feat_grid,0,1,34,20,0,targ_class2,226.0,121.0,15.23
p12,prac_feat,feat_grid,0,1,41,21,0,targ_class2,205.0,226.0,15.83
p12,prac_feat,feat_grid,0,1,48,22,0,targ_class1,215.0,323.0,16.28
p12,prac_feat,feat_grid,0,1,46,23,0,targ_class2,-3.0,307.0,16.83
p12,prac_feat,feat_grid,0,1,40,24,0,targ_class1,107.0,213.0,17.8
p12,prac_feat,feat_grid,1,1,43,1,0,targ_class1,-324.0,325.0,1.6
p12,prac_feat,feat_grid,1,1,29,2,0,targ_class2,-309.0,115.0,2.64
p12,prac_feat,feat_grid,1,1,36,3,0,targ_class2,-307.0,217.0,3.24
p12,prac_feat,feat_grid,1,1,22,4,0,targ_class2,-330.0,2.0,3.87
p12,prac_feat,feat_grid,1,1,23,5,0,targ_class2,-213.0,0.0,4.3
p12,prac_feat,feat_grid,1,1,16,6,0,targ_class1,-218.0,-112.0,4.87
p12,prac_feat,feat_grid,1,1,9,7,0,targ_class1,-207.0,-221.0,5.4
p12,prac_feat,feat_grid,1,1,1,8,0,targ_class1,-315.0,-328.0,6.07
p12,prac_feat,feat_grid,1,1,10,9,0,targ_class2,-102.0,-223.0,6.8
p12,prac_feat,feat_grid,1,1,17,10,0,targ_class1,-111.0,-106.0,7.33
p12,prac_feat,feat_grid,1,1,32,11,0,targ_class1,-1.0,84.0,8.03
p12,prac_feat,feat_grid,1,1,26,12,0,targ_class1,105.0,-4.0,8.53
p12,prac_feat,feat_grid,1,1,19,13,0,targ_class1,102.0,-106.0,9.03
p12,prac_feat,feat_grid,1,1,20,14,0,targ_class1,214.0,-107.0,9.6
p12,prac_feat,feat_grid,1,1,13,15,0,targ_class1,221.0,-206.0,10.03
p12,prac_feat,feat_grid,1,1,7,16,0,targ_class1,329.0,-332.0,10.7
p12,prac_feat,feat_grid,1,1,28,17,0,targ_class2,329.0,11.0,11.2
p12,prac_feat,feat_grid,1,1,27,18,0,targ_class2,231.0,2.0,11.53
p12,prac_feat,feat_grid,1,1,34,19,0,targ_class1,229.0,117.0,11.87
p12,prac_feat,feat_grid,1,1,42,20,0,targ_class2,325.0,227.0,12.53
p12,prac_feat,feat_grid,1,1,41,21,0,targ_class2,216.0,200.0,13.72
p12,prac_feat,feat_grid,1,1,40,22,0,targ_class2,107.0,220.0,14.35
p12,prac_feat,feat_grid,1,1,46,23,0,targ_class2,17.0,310.0,14.97
p12,prac_feat,feat_grid,1,1,48,24,0,targ_class2,208.0,335.0,15.68
p12,feature_blocks,feat_rot,0,1,44,1,0,targ_class1,-392.0,62.0,0.77
p12,feature_blocks,feat_rot,0,1,43,2,0,targ_class1,-455.0,1.0,1.3
p12,feature_blocks,feat_rot,0,1,29,3,0,targ_class1,-311.0,-164.0,1.97
p12,feature_blocks,feat_rot,0,1,24,4,0,targ_class1,-77.0,-79.0,2.7
p12,feature_blocks,feat_rot,0,1,16,5,0,targ_class1,-61.0,-241.0,3.2
p12,feature_blocks,feat_rot,0,1,17,6,0,targ_class1,10.0,-163.0,3.73
p12,feature_blocks,feat_rot,0,1,25,7,0,targ_class1,-13.0,-8.0,4.27
