person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
3,prac2_conj,conj_grid,1,1,31,1,0,targ_class1,-122.0,128.0,2.24
3,prac2_conj,conj_grid,1,1,37,2,0,targ_class2,-205.0,213.0,3.44
3,prac2_conj,conj_grid,1,1,36,3,0,targ_class1,-329.0,229.0,4.83
3,prac2_conj,conj_grid,1,1,29,4,0,targ_class2,-311.0,113.0,6.25
3,prac2_conj,conj_grid,1,1,23,5,0,targ_class1,-229.0,26.0,7.75
3,prac2_conj,conj_grid,1,1,30,6,0,targ_class1,-220.0,90.0,8.48
3,prac2_conj,conj_grid,1,1,2,7,0,targ_class2,-218.0,-340.0,10.32
3,prac2_conj,conj_grid,1,1,1,8,0,targ_class1,-317.0,-331.0,11.92
3,prac2_conj,conj_grid,1,1,8,9,0,targ_class2,-339.0,-224.0,12.62
3,prac2_conj,conj_grid,1,1,16,10,0,targ_class2,-235.0,-110.0,13.72
3,prac2_conj,conj_grid,1,1,9,11,0,targ_class1,-213.0,-224.0,14.35
3,prac2_conj,conj_grid,1,1,19,12,0,targ_class2,112.0,-108.0,16.38
3,prac2_conj,conj_grid,1,1,26,13,0,targ_class2,104.0,20.0,17.62
3,prac2_conj,conj_grid,1,1,21,14,0,targ_class2,326.0,-104.0,19.48
3,prac2_conj,conj_grid,1,1,35,15,0,targ_class2,320.0,108.0,20.48
3,prac2_conj,conj_grid,1,1,49,16,0,targ_class2,328.0,327.0,23.22
3,prac2_conj,conj_grid,1,1,18,17,0,targ_class2,27.0,-91.0,24.38
3,prac2_conj,conj_grid,1,1,28,18,0,targ_class1,328.0,-10.0,26.05
3,prac2_conj,conj_grid,1,1,40,19,0,targ_class1,79.0,215.0,27.18
3,prac2_conj,conj_grid,1,1,39,20,0,targ_class1,-1.0,216.0,27.95
3,prac2_conj,conj_grid,1,1,43,21,0,targ_class2,-337.0,333.0,29.97
3,prac2_conj,conj_grid,1,1,3,22,0,targ_class1,-131.0,-326.0,35.23
3,prac2_conj,conj_grid,1,1,32,23,0,targ_class1,-4.0,124.0,41.45
3,prac2_conj,conj_grid,1,1,27,24,0,targ_class1,221.0,3.0,47.59
3,prac2_conj,conj_grid,0,1,39,1,0,targ_class1,-14.0,218.0,2.87
3,prac2_conj,conj_grid,0,1,24,2,0,targ_class1,-104.0,9.0,4.07
3,prac2_conj,conj_grid,0,1,44,3,0,targ_class2,-203.0,327.0,6.47
3,prac2_conj,conj_grid,0,1,45,4,0,targ_class1,-110.0,321.0,7.67
3,prac2_conj,conj_grid,0,1,47,5,0,targ_class1,112.0,332.0,8.67
3,prac2_conj,conj_grid,0,1,41,6,0,targ_class2,243.0,224.0,10.57
3,prac2_conj,conj_grid,0,1,42,7,0,targ_class1,327.0,219.0,11.57
3,prac2_conj,conj_grid,0,1,21,8,0,targ_class2,329.0,-117.0,14.73
3,prac2_conj,conj_grid,0,1,14,9,0,targ_class2,320.0,-197.0,15.5
3,prac2_conj,conj_grid,0,1,12,10,0,targ_class2,122.0,-221.0,16.47
3,prac2_conj,conj_grid,0,1,4,11,0,targ_class2,-3.0,-314.0,18.13
3,prac2_conj,conj_grid,0,1,11,12,0,targ_class1,-9.0,-227.0,18.6
3,prac2_conj,conj_grid,0,1,5,13,0,targ_class1,120.0,-305.0,19.63
3,prac2_conj,conj_grid,0,1,19,14,0,targ_class2,103.0,-117.0,20.63
3,prac2_conj,conj_grid,0,1,10,15,0,targ_class2,-100.0,-208.0,22.33
3,prac2_conj,conj_grid,0,1,3,16,0,targ_class2,-99.0,-330.0,23.03
3,prac2_conj,conj_grid,0,1,9,17,0,targ_class1,-210.0,-219.0,23.86
3,prac2_conj,conj_grid,0,1,22,18,0,targ_class2,-312.0,-9.0,25.9
3,prac2_conj,conj_grid,0,1,36,19,0,targ_class1,-328.0,230.0,26.51
3,prac2_conj,conj_grid,0,1,8,20,0,targ_class1,-324.0,-215.0,28.28
3,prac2_conj,conj_grid,0,1,15,21,0,targ_class1,-324.0,-106.0,28.85
3,prac2_conj,conj_grid,0,1,38,22,0,targ_class1,-110.0,231.0,32.38
3,prac2_conj,conj_grid,0,1,2,23,0,targ_class2,-216.0,-329.0,33.98
3,prac2_conj,conj_grid,0,1,32,24,0,targ_class2,9.0,94.0,47.09
3,conjunction_blocks,conj_grid,2,1,29,1,0,targ_class1,-311.0,108.0,2.94
3,conjunction_blocks,conj_grid,2,1,8,2,0,targ_class2,-333.0,-207.0,6.27
3,conjunction_blocks,conj_grid,2,1,15,3,0,targ_class2,-323.0,-106.0,7.47
3,conjunction_blocks,conj_grid,2,1,37,4,0,targ_class1,-223.0,211.0,8.77
3,conjunction_blocks,conj_grid,2,1,45,5,0,targ_class1,-123.0,325.0,9.8
3,conjunction_blocks,conj_grid,2,1,49,6,0,targ_class2,310.0,329.0,12.5
3,conjunction_blocks,conj_grid,2,1,47,7,0,targ_class1,97.0,327.0,13.97
3,conjunction_blocks,conj_grid,2,1,16,8,0,targ_class1,-206.0,-106.0,17.53
3,conjunction_blocks,conj_grid,2,1,18,9,0,targ_class1,3.0,-116.0,18.47
3,conjunction_blocks,conj_grid,2,1,10,10,0,targ_class2,-101.0,-222.0,19.63
3,conjunction_blocks,conj_grid,2,1,3,11,0,targ_class2,-118.0,-335.0,21.73
3,conjunction_blocks,conj_grid,2,1,9,12,0,targ_class2,-207.0,-208.0,22.86
3,conjunction_blocks,conj_grid,2,1,11,13,0,targ_class1,3.0,-215.0,24.1
3,conjunction_blocks,conj_grid,2,1,13,14,0,targ_class2,230.0,-223.0,25.1
3,conjunction_blocks,conj_grid,2,1,27,15,0,targ_class2,235.0,5.0,26.33
3,conjunction_blocks,conj_grid,2,1,19,16,0,targ_class2,114.0,-90.0,27.0
3,conjunction_blocks,conj_grid,2,1,26,17,0,targ_class2,92.0,7.0,27.66
3,conjunction_blocks,conj_grid,2,1,32,18,0,targ_class2,3.0,116.0,28.85
3,conjunction_blocks,conj_grid,2,1,28,19,0,targ_class1,336.0,3.0,31.55
3,conjunction_blocks,conj_grid,2,1,33,20,0,targ_class1,96.0,101.0,32.78
3,conjunction_blocks,conj_grid,2,1,6,21,0,targ_class1,224.0,-311.0,35.58
3,conjunction_blocks,conj_grid,2,1,4,22,0,targ_class1,13.0,-327.0,36.61
3,conjunction_blocks,conj_grid,2,1,44,23,0,targ_class2,-218.0,316.0,38.51
3,conjunction_blocks,conj_grid,2,1,12,24,0,targ_class1,117.0,-203.0,49.56
3,conjunction_blocks,conj_grid,3,1,23,1,0,targ_class1,-215.0,5.0,2.54
3,conjunction_blocks,conj_grid,3,1,18,2,0,targ_class1,6.0,-109.0,3.5
3,conjunction_blocks,conj_grid,3,1,19,3,0,targ_class1,112.0,-102.0,4.47
3,conjunction_blocks,conj_grid,3,1,5,4,0,targ_class2,117.0,-320.0,5.4
3,conjunction_blocks,conj_grid,3,1,14,5,0,targ_class2,318.0,-219.0,6.47
3,conjunction_blocks,conj_grid,3,1,29,6,0,targ_class2,-320.0,109.0,8.03
3,conjunction_blocks,conj_grid,3,1,1,7,0,targ_class1,-326.0,-334.0,9.37
3,conjunction_blocks,conj_grid,3,1,8,8,0,targ_class2,-326.0,-204.0,10.17
3,conjunction_blocks,conj_grid,3,1,9,9,0,targ_class1,-222.0,-211.0,10.9
3,conjunction_blocks,conj_grid,3,1,4,10,0,targ_class2,1.0,-307.0,12.03
3,conjunction_blocks,conj_grid,3,1,13,11,0,targ_class1,213.0,-212.0,13.3
3,conjunction_blocks,conj_grid,3,1,28,12,0,targ_class1,331.0,24.0,14.6
3,conjunction_blocks,conj_grid,3,1,35,13,0,targ_class1,309.0,100.0,16.73
3,conjunction_blocks,conj_grid,3,1,40,14,0,targ_class2,88.0,216.0,17.93
3,conjunction_blocks,conj_grid,3,1,47,15,0,targ_class2,137.0,315.0,19.07
3,conjunction_blocks,conj_grid,3,1,17,16,0,targ_class2,-105.0,-119.0,21.93
3,conjunction_blocks,conj_grid,3,1,24,17,0,targ_class2,-112.0,15.0,22.5
3,conjunction_blocks,conj_grid,3,1,30,18,0,targ_class2,-217.0,111.0,23.43
3,conjunction_blocks,conj_grid,3,1,36,19,0,targ_class2,-322.0,207.0,24.17
3,conjunction_blocks,conj_grid,3,1,46,20,0,targ_class1,7.0,309.0,26.23
3,conjunction_blocks,conj_grid,3,1,48,21,0,targ_class1,214.0,314.0,27.17
3,conjunction_blocks,conj_grid,3,1,42,22,0,targ_class1,315.0,221.0,28.72
3,conjunction_blocks,conj_grid,3,1,2,23,0,targ_class1,-206.0,-333.0,32.86
3,conjunction_blocks,conj_grid,3,1,44,24,0,targ_class2,-208.0,311.0,42.78
3,conjunction_blocks,conj_uni,0,1,30,1,0,targ_class1,-53.0,-23.0,1.37
3,conjunction_blocks,conj_uni,0,1,9,2,0,targ_class1,-61.0,32.0,1.93
3,conjunction_blocks,conj_uni,0,1,7,3,0,targ_class1,-26.0,75.0,2.7
3,conjunction_blocks,conj_uni,0,1,18,4,0,targ_class2,-300.0,340.0,4.33
3,conjunction_blocks,conj_uni,0,1,24,5,0,targ_class1,-225.0,-52.0,5.07
3,conjunction_blocks,conj_uni,0,1,38,6,0,targ_class2,-172.0,-139.0,6.0
3,conjunction_blocks,conj_uni,0,1,14,7,0,targ_class1,-191.0,-305.0,6.7
3,conjunction_blocks,conj_uni,0,1,22,8,0,targ_class1,-93.0,-290.0,8.2
3,conjunction_blocks,conj_uni,0,1,37,9,0,targ_class2,-333.0,-304.0,9.57
3,conjunction_blocks,conj_uni,0,1,27,10,0,targ_class1,-283.0,-328.0,10.47
3,conjunction_blocks,conj_uni,0,1,4,11,0,targ_class2,-345.0,-90.0,11.3
3,conjunction_blocks,conj_uni,0,1,48,12,0,targ_class2,24.0,-327.0,12.57
3,conjunction_blocks,conj_uni,0,1,36,13,0,targ_class1,64.0,-256.0,13.5
3,conjunction_blocks,conj_uni,0,1,33,14,0,targ_class2,360.0,162.0,16.03
