person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
16,prac_feat,feat_grid,1,1,44,1,0,targ_class2,-210.0,335.0,1.21
16,prac_feat,feat_grid,1,1,45,2,0,targ_class2,-114.0,340.0,1.71
16,prac_feat,feat_grid,1,1,46,3,0,targ_class1,22.0,338.0,2.31
16,prac_feat,feat_grid,1,1,48,4,0,targ_class2,221.0,319.0,2.84
16,prac_feat,feat_grid,1,1,49,5,0,targ_class1,312.0,328.0,3.41
16,prac_feat,feat_grid,1,1,42,6,0,targ_class2,328.0,221.0,3.97
16,prac_feat,feat_grid,1,1,38,7,0,targ_class2,-95.0,207.0,5.17
16,prac_feat,feat_grid,1,1,37,8,0,targ_class2,-230.0,213.0,5.57
16,prac_feat,feat_grid,1,1,30,9,0,targ_class1,-217.0,109.0,6.04
16,prac_feat,feat_grid,1,1,23,10,0,targ_class1,-210.0,-1.0,6.47
16,prac_feat,feat_grid,1,1,32,11,0,targ_class1,3.0,119.0,7.04
16,prac_feat,feat_grid,1,1,34,12,0,targ_class1,220.0,103.0,7.67
16,prac_feat,feat_grid,1,1,20,13,0,targ_class1,217.0,-106.0,8.45
16,prac_feat,feat_grid,1,1,19,14,0,targ_class2,99.0,-106.0,9.09
16,prac_feat,feat_grid,1,1,17,15,0,targ_class1,-112.0,-126.0,9.55
16,prac_feat,feat_grid,1,1,15,16,0,targ_class2,-328.0,-78.0,10.12
16,prac_feat,feat_grid,1,1,8,17,0,targ_class2,-313.0,-223.0,10.62
16,prac_feat,feat_grid,1,1,1,18,0,targ_class1,-306.0,-332.0,11.15
16,prac_feat,feat_grid,1,1,2,19,0,targ_class2,-210.0,-314.0,11.62
16,prac_feat,feat_grid,1,1,11,20,0,targ_class1,-13.0,-216.0,12.52
16,prac_feat,feat_grid,1,1,12,21,0,targ_class2,127.0,-205.0,13.12
16,prac_feat,feat_grid,1,1,13,22,0,targ_class1,214.0,-210.0,13.59
16,prac_feat,feat_grid,1,1,14,23,0,targ_class2,321.0,-224.0,14.14
16,prac_feat,feat_grid,1,1,7,24,0,targ_class1,299.0,-330.0,14.57
16,prac_feat,feat_grid,0,1,43,1,0,targ_class1,-322.0,329.0,0.77
16,prac_feat,feat_grid,0,1,46,2,0,targ_class1,-28.0,319.0,1.4
16,prac_feat,feat_grid,0,1,47,3,0,targ_class2,101.0,333.0,1.84
16,prac_feat,feat_grid,0,1,39,4,0,targ_class2,2.0,216.0,2.4
16,prac_feat,feat_grid,0,1,38,5,0,targ_class2,-119.0,210.0,2.9
16,prac_feat,feat_grid,0,1,29,6,0,targ_class2,-314.0,119.0,3.47
16,prac_feat,feat_grid,0,1,31,7,0,targ_class1,-90.0,119.0,4.04
16,prac_feat,feat_grid,0,1,33,8,0,targ_class1,103.0,93.0,4.57
16,prac_feat,feat_grid,0,1,35,9,0,targ_class1,331.0,112.0,5.24
16,prac_feat,feat_grid,0,1,28,10,0,targ_class2,338.0,6.0,5.67
16,prac_feat,feat_grid,0,1,26,11,0,targ_class1,107.0,-14.0,6.17
16,prac_feat,feat_grid,0,1,17,12,0,targ_class1,-113.0,-95.0,6.73
16,prac_feat,feat_grid,0,1,19,13,0,targ_class2,122.0,-115.0,7.23
16,prac_feat,feat_grid,0,1,20,14,0,targ_class1,226.0,-110.0,7.67
16,prac_feat,feat_grid,0,1,14,15,0,targ_class1,335.0,-216.0,8.27
16,prac_feat,feat_grid,0,1,13,16,0,targ_class2,222.0,-226.0,8.73
16,prac_feat,feat_grid,0,1,12,17,0,targ_class1,95.0,-220.0,9.1
16,prac_feat,feat_grid,0,1,11,18,0,targ_class2,-8.0,-225.0,9.43
16,prac_feat,feat_grid,0,1,10,19,0,targ_class1,-100.0,-241.0,9.73
16,prac_feat,feat_grid,0,1,1,20,0,targ_class2,-327.0,-324.0,10.37
16,prac_feat,feat_grid,0,1,2,21,0,targ_class2,-203.0,-332.0,10.8
16,prac_feat,feat_grid,0,1,4,22,0,targ_class2,0.0,-327.0,11.37
16,prac_feat,feat_grid,0,1,5,23,0,targ_class1,107.0,-333.0,11.82
16,prac_feat,feat_grid,0,1,6,24,0,targ_class2,228.0,-331.0,12.3
16,feature_blocks,feat_rot,1,1,47,1,0,targ_class1,-151.0,311.0,0.84
16,feature_blocks,feat_rot,1,1,42,2,0,targ_class1,67.0,381.0,1.57
16,feature_blocks,feat_rot,1,1,35,3,0,targ_class2,159.0,294.0,1.97
16,feature_blocks,feat_rot,1,1,34,4,0,targ_class2,75.0,218.0,2.37
