person,block,condition,trial,attempt,id,item_class,x,y
16,prac_feat,feat_grid,1,1,1,targ_class1,-306.0,-332.0
16,prac_feat,feat_grid,1,1,2,targ_class2,-210.0,-314.0
16,prac_feat,feat_grid,1,1,3,dist_class2,-97.0,-314.0
16,prac_feat,feat_grid,1,1,4,dist_class2,4.0,-318.0
16,prac_feat,feat_grid,1,1,5,dist_class1,104.0,-312.0
16,prac_feat,feat_grid,1,1,6,dist_class2,208.0,-296.0
16,prac_feat,feat_grid,1,1,7,targ_class1,299.0,-330.0
16,prac_feat,feat_grid,1,1,8,targ_class2,-313.0,-223.0
16,prac_feat,feat_grid,1,1,9,dist_class2,-219.0,-209.0
16,prac_feat,feat_grid,1,1,10,dist_class2,-116.0,-225.0
16,prac_feat,feat_grid,1,1,11,targ_class1,-13.0,-216.0
16,prac_feat,feat_grid,1,1,12,targ_class2,127.0,-205.0
16,prac_feat,feat_grid,1,1,13,targ_class1,214.0,-210.0
16,prac_feat,feat_grid,1,1,14,targ_class2,321.0,-224.0
16,prac_feat,feat_grid,1,1,15,targ_class2,-328.0,-78.0
16,prac_feat,feat_grid,1,1,16,dist_class1,-203.0,-113.0
16,prac_feat,feat_grid,1,1,17,targ_class1,-112.0,-126.0
16,prac_feat,feat_grid,1,1,18,dist_class2,-6.0,-112.0
16,prac_feat,feat_grid,1,1,19,targ_class2,99.0,-106.0
16,prac_feat,feat_grid,1,1,20,targ_class1,217.0,-106.0
16,prac_feat,feat_grid,1,1,21,dist_class2,318.0,-102.0
16,prac_feat,feat_grid,1,1,22,dist_class2,-306.0,-5.0
16,prac_feat,feat_grid,1,1,23,targ_class1,-210.0,-1.0
16,prac_feat,feat_grid,1,1,24,dist_class2,-125.0,9.0
16,prac_feat,feat_grid,1,1,25,dist_class1,11.0,-4.0
16,prac_feat,feat_grid,1,1,26,dist_class1,101.0,-6.0
16,prac_feat,feat_grid,1,1,27,dist_class2,209.0,2.0
16,prac_feat,feat_grid,1,1,28,dist_class2,323.0,4.0
16,prac_feat,feat_grid,1,1,29,dist_class2,-323.0,111.0
16,prac_feat,feat_grid,1,1,30,targ_class1,-217.0,109.0
16,prac_feat,feat_grid,1,1,31,dist_class1,-117.0,122.0
16,prac_feat,feat_grid,1,1,32,targ_class1,3.0,119.0
16,prac_feat,feat_grid,1,1,33,dist_class1,114.0,75.0
16,prac_feat,feat_grid,1,1,34,targ_class1,220.0,103.0
16,prac_feat,feat_grid,1,1,35,dist_class2,321.0,105.0
16,prac_feat,feat_grid,1,1,36,dist_class1,-321.0,214.0
16,prac_feat,feat_grid,1,1,37,targ_class2,-230.0,213.0
16,prac_feat,feat_grid,1,1,38,targ_class2,-95.0,207.0
16,prac_feat,feat_grid,1,1,39,dist_class1,-1.0,211.0
16,prac_feat,feat_grid,1,1,40,dist_class1,98.0,203.0
16,prac_feat,feat_grid,1,1,41,dist_class1,220.0,236.0
16,prac_feat,feat_grid,1,1,42,targ_class2,328.0,221.0
16,prac_feat,feat_grid,1,1,43,dist_class1,-324.0,316.0
16,prac_feat,feat_grid,1,1,44,targ_class2,-210.0,335.0
16,prac_feat,feat_grid,1,1,45,targ_class2,-114.0,340.0
16,prac_feat,feat_grid,1,1,46,targ_class1,22.0,338.0
16,prac_feat,feat_grid,1,1,47,dist_class1,91.0,314.0
16,prac_feat,feat_grid,1,1,48,targ_class2,221.0,319.0
16,prac_feat,feat_grid,1,1,49,targ_class1,312.0,328.0
16,prac_feat,feat_grid,0,1,1,targ_class2,-327.0,-324.0
16,prac_feat,feat_grid,0,1,2,targ_class2,-203.0,-332.0
16,prac_feat,feat_grid,0,1,3,dist_class1,-81.0,-324.0
16,prac_feat,feat_grid,0,1,4,targ_class2,0.0,-327.0
16,prac_feat,feat_grid,0,1,5,targ_class1,107.0,-333.0
16,prac_feat,feat_grid,0,1,6,targ_class2,228.0,-331.0
16,prac_feat,feat_grid,0,1,7,dist_class2,332.0,-327.0
16,prac_feat,feat_grid,0,1,8,dist_class2,-323.0,-223.0
16,prac_feat,feat_grid,0,1,9,dist_class1,-212.0,-216.0
16,prac_feat,feat_grid,0,1,10,targ_class1,-100.0,-241.0
16,prac_feat,feat_grid,0,1,11,targ_class2,-8.0,-225.0
