person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
16,prac_feat,feat_grid,0,1,44,1,0,targ_class2,-242.0,309.0,1.77
16,prac_feat,feat_grid,0,1,43,2,0,targ_class1,-338.0,312.0,2.36
16,prac_feat,feat_grid,0,1,45,3,0,targ_class1,-132.0,317.0,3.09
16,prac_feat,feat_grid,0,1,37,4,0,targ_class2,-184.0,232.0,3.65
16,prac_feat,feat_grid,0,1,31,5,0,targ_class2,-104.0,114.0,4.2
16,prac_feat,feat_grid,0,1,24,6,0,targ_class1,-115.0,18.0,4.92
16,prac_feat,feat_grid,0,1,22,7,0,targ_class1,-302.0,-13.0,6.1
16,prac_feat,feat_grid,0,1,23,8,0,targ_class1,-200.0,24.0,6.72
16,prac_feat,feat_grid,0,1,17,9,0,targ_class2,-82.0,-134.0,7.39
16,prac_feat,feat_grid,0,1,18,10,0,targ_class2,-4.0,-97.0,8.02
16,prac_feat,feat_grid,0,1,25,11,0,targ_class2,-2.0,-8.0,8.5
16,prac_feat,feat_grid,0,1,26,12,0,targ_class2,96.0,-27.0,9.17
16,prac_feat,feat_grid,0,1,20,13,0,targ_class1,209.0,-139.0,9.84
16,prac_feat,feat_grid,0,1,13,14,0,targ_class1,205.0,-238.0,10.27
16,prac_feat,feat_grid,0,1,7,15,0,targ_class2,319.0,-303.0,10.94
16,prac_feat,feat_grid,0,1,5,16,0,targ_class1,132.0,-306.0,12.2
16,prac_feat,feat_grid,0,1,6,17,0,targ_class2,205.0,-330.0,12.63
16,prac_feat,feat_grid,0,1,4,18,0,targ_class1,5.0,-321.0,13.43
16,prac_feat,feat_grid,0,1,3,19,0,targ_class2,-88.0,-325.0,14.05
16,prac_feat,feat_grid,0,1,2,20,0,targ_class1,-227.0,-315.0,14.57
16,prac_feat,feat_grid,0,1,9,21,0,targ_class2,-212.0,-232.0,15.15
16,prac_feat,feat_grid,0,1,46,22,0,targ_class1,-4.0,332.0,16.06
16,prac_feat,feat_grid,0,1,40,23,0,targ_class2,137.0,248.0,16.87
16,prac_feat,feat_grid,0,1,48,24,0,targ_class1,225.0,342.0,18.09
16,prac_feat,feat_grid,1,1,28,1,0,targ_class2,324.0,14.0,1.25
16,prac_feat,feat_grid,1,1,35,2,0,targ_class2,309.0,105.0,1.77
16,prac_feat,feat_grid,1,1,42,3,0,targ_class2,356.0,225.0,2.34
16,prac_feat,feat_grid,1,1,21,4,0,targ_class1,315.0,-120.0,3.63
16,prac_feat,feat_grid,1,1,13,5,0,targ_class2,211.0,-179.0,4.95
16,prac_feat,feat_grid,1,1,14,6,0,targ_class1,302.0,-189.0,5.53
16,prac_feat,feat_grid,1,1,6,7,0,targ_class1,188.0,-329.0,6.2
16,prac_feat,feat_grid,1,1,5,8,0,targ_class1,112.0,-279.0,7.65
16,prac_feat,feat_grid,1,1,9,9,0,targ_class2,-229.0,-211.0,10.13
16,prac_feat,feat_grid,1,1,3,10,0,targ_class1,-123.0,-324.0,10.97
16,prac_feat,feat_grid,1,1,19,11,0,targ_class1,104.0,-101.0,11.83
16,prac_feat,feat_grid,1,1,18,12,0,targ_class1,6.0,-109.0,12.45
16,prac_feat,feat_grid,1,1,25,13,0,targ_class1,23.0,-3.0,12.98
16,prac_feat,feat_grid,1,1,32,14,0,targ_class2,-3.0,108.0,13.62
16,prac_feat,feat_grid,1,1,33,15,0,targ_class1,119.0,96.0,14.73
16,prac_feat,feat_grid,1,1,27,16,0,targ_class1,222.0,6.0,16.0
16,prac_feat,feat_grid,1,1,31,17,0,targ_class2,-54.0,139.0,17.02
16,prac_feat,feat_grid,1,1,30,18,0,targ_class2,-234.0,103.0,17.73
16,prac_feat,feat_grid,1,1,29,19,0,targ_class1,-305.0,94.0,18.24
16,prac_feat,feat_grid,1,1,36,20,0,targ_class1,-293.0,219.0,18.82
16,prac_feat,feat_grid,1,1,43,21,0,targ_class2,-352.0,307.0,19.43
16,prac_feat,feat_grid,1,1,44,22,0,targ_class2,-191.0,329.0,20.3
16,prac_feat,feat_grid,1,1,45,23,0,targ_class2,-99.0,313.0,20.79
16,prac_feat,feat_grid,1,1,15,24,0,targ_class2,-343.0,-109.0,21.82
16,feature_blocks,feat_grid,3,1,25,1,0,targ_class2,-10.0,-35.0,0.65
16,feature_blocks,feat_grid,3,1,24,2,0,targ_class1,-108.0,8.0,1.89
16,feature_blocks,feat_grid,3,1,17,3,0,targ_class2,-99.0,-109.0,3.4
