person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
9,prac2_conj,conj_grid,0,1,43,1,0,targ_class1,-319.0,324.0,9.95
9,prac2_conj,conj_grid,0,1,37,2,0,targ_class2,-202.0,205.0,11.15
9,prac2_conj,conj_grid,0,1,22,3,0,targ_class1,-322.0,0.0,12.88
9,prac2_conj,conj_grid,0,1,23,4,0,targ_class2,-247.0,-0.0,17.92
9,prac2_conj,conj_grid,0,1,24,5,0,targ_class2,-123.0,-13.0,19.0
9,prac2_conj,conj_grid,0,1,9,6,0,targ_class1,-222.0,-258.0,19.85
9,prac2_conj,conj_grid,0,1,1,7,0,targ_class1,-329.0,-328.0,20.98
9,prac2_conj,conj_grid,0,1,8,8,0,targ_class1,-335.0,-221.0,21.7
9,prac2_conj,conj_grid,0,1,17,9,0,targ_class2,-86.0,-103.0,23.35
9,prac2_conj,conj_grid,0,1,39,10,0,targ_class2,6.0,194.0,24.45
9,prac2_conj,conj_grid,0,1,46,11,0,targ_class2,17.0,348.0,25.35
9,prac2_conj,conj_grid,0,1,48,12,0,targ_class2,250.0,327.0,26.32
9,prac2_conj,conj_grid,0,1,25,13,0,targ_class2,41.0,-8.0,27.28
9,prac2_conj,conj_grid,0,1,18,14,0,targ_class2,9.0,-121.0,27.88
9,prac2_conj,conj_grid,0,1,4,15,0,targ_class2,6.0,-314.0,28.66
9,prac2_conj,conj_grid,0,1,5,16,0,targ_class2,133.0,-321.0,29.36
9,prac2_conj,conj_grid,0,1,14,17,0,targ_class2,338.0,-193.0,30.43
9,prac2_conj,conj_grid,0,1,33,18,0,targ_class1,113.0,112.0,32.47
9,prac2_conj,conj_grid,0,1,31,19,0,targ_class1,-124.0,113.0,33.9
9,prac2_conj,conj_grid,0,1,12,20,0,targ_class1,80.0,-207.0,34.85
9,prac2_conj,conj_grid,0,1,19,21,0,targ_class1,125.0,-114.0,36.13
9,prac2_conj,conj_grid,0,1,20,22,0,targ_class1,196.0,-144.0,37.53
