person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
51,prac_feat,feat_grid,1,1,44,1,0,targ_class1,-210.0,323.0,1.26
51,prac_feat,feat_grid,1,1,37,2,0,targ_class1,-216.0,213.0,1.71
51,prac_feat,feat_grid,1,1,30,3,0,targ_class1,-226.0,88.0,2.25
51,prac_feat,feat_grid,1,1,29,4,0,targ_class2,-333.0,93.0,2.7
51,prac_feat,feat_grid,1,1,22,5,0,targ_class2,-332.0,-2.0,3.13
51,prac_feat,feat_grid,1,1,23,6,0,targ_class1,-219.0,7.0,3.58
51,prac_feat,feat_grid,1,1,31,7,0,targ_class1,-110.0,121.0,4.14
51,prac_feat,feat_grid,1,1,24,8,0,targ_class2,-110.0,-8.0,4.63
51,prac_feat,feat_grid,1,1,17,9,0,targ_class1,-96.0,-81.0,5.13
51,prac_feat,feat_grid,1,1,11,10,0,targ_class1,3.0,-209.0,6.04
51,prac_feat,feat_grid,1,1,19,11,0,targ_class2,103.0,-131.0,7.17
51,prac_feat,feat_grid,1,1,12,12,0,targ_class2,127.0,-209.0,7.74
51,prac_feat,feat_grid,1,1,13,13,0,targ_class2,220.0,-210.0,8.52
51,prac_feat,feat_grid,1,1,7,14,0,targ_class1,318.0,-323.0,9.09
51,prac_feat,feat_grid,1,1,20,15,0,targ_class1,198.0,-106.0,9.97
51,prac_feat,feat_grid,1,1,27,16,0,targ_class1,224.0,0.0,10.58
51,prac_feat,feat_grid,1,1,28,17,0,targ_class2,330.0,-15.0,11.13
51,prac_feat,feat_grid,1,1,21,18,0,targ_class2,323.0,-106.0,11.66
51,prac_feat,feat_grid,1,1,35,19,0,targ_class2,319.0,116.0,12.32
51,prac_feat,feat_grid,1,1,33,20,0,targ_class2,111.0,135.0,12.94
51,prac_feat,feat_grid,1,1,40,21,0,targ_class1,98.0,225.0,13.46
51,prac_feat,feat_grid,1,1,47,22,0,targ_class2,99.0,332.0,13.98
51,prac_feat,feat_grid,1,1,41,23,0,targ_class1,209.0,217.0,14.58
51,prac_feat,feat_grid,1,1,49,24,0,targ_class2,310.0,311.0,15.14
51,prac_feat,feat_grid,0,1,47,1,0,targ_class1,118.0,313.0,1.3
51,prac_feat,feat_grid,0,1,40,2,0,targ_class1,88.0,218.0,1.82
51,prac_feat,feat_grid,0,1,39,3,0,targ_class1,4.0,206.0,2.31
51,prac_feat,feat_grid,0,1,38,4,0,targ_class2,-123.0,214.0,2.76
51,prac_feat,feat_grid,0,1,37,5,0,targ_class1,-219.0,214.0,3.21
51,prac_feat,feat_grid,0,1,43,6,0,targ_class1,-332.0,324.0,3.76
51,prac_feat,feat_grid,0,1,29,7,0,targ_class2,-326.0,106.0,4.4
51,prac_feat,feat_grid,0,1,15,8,0,targ_class1,-328.0,-115.0,5.06
51,prac_feat,feat_grid,0,1,9,9,0,targ_class1,-222.0,-190.0,5.56
51,prac_feat,feat_grid,0,1,1,10,0,targ_class2,-328.0,-313.0,6.2
51,prac_feat,feat_grid,0,1,10,11,0,targ_class1,-89.0,-232.0,7.09
51,prac_feat,feat_grid,0,1,11,12,0,targ_class1,24.0,-226.0,7.63
51,prac_feat,feat_grid,0,1,18,13,0,targ_class2,10.0,-100.0,8.21
51,prac_feat,feat_grid,0,1,25,14,0,targ_class1,6.0,7.0,8.63
51,prac_feat,feat_grid,0,1,19,15,0,targ_class2,83.0,-115.0,9.15
51,prac_feat,feat_grid,0,1,5,16,0,targ_class2,107.0,-324.0,9.77
51,prac_feat,feat_grid,0,1,13,17,0,targ_class2,210.0,-212.0,10.31
51,prac_feat,feat_grid,0,1,21,18,0,targ_class2,323.0,-103.0,11.48
51,prac_feat,feat_grid,0,1,20,19,0,targ_class2,225.0,-115.0,12.16
51,prac_feat,feat_grid,0,1,28,20,0,targ_class2,339.0,1.0,13.0
51,prac_feat,feat_grid,0,1,42,21,0,targ_class2,336.0,218.0,13.72
51,prac_feat,feat_grid,0,1,49,22,0,targ_class1,331.0,301.0,14.24
51,prac_feat,feat_grid,0,1,48,23,0,targ_class1,204.0,325.0,14.87
