person,block,condition,trial,attempt,id,item_class,x,y
51,prac_feat,feat_grid,1,1,1,dist_class2,-320.0,-330.0
51,prac_feat,feat_grid,1,1,2,dist_class1,-222.0,-327.0
51,prac_feat,feat_grid,1,1,3,dist_class2,-96.0,-328.0
51,prac_feat,feat_grid,1,1,4,dist_class2,-6.0,-345.0
51,prac_feat,feat_grid,1,1,5,dist_class2,125.0,-313.0
51,prac_feat,feat_grid,1,1,6,dist_class1,210.0,-327.0
51,prac_feat,feat_grid,1,1,7,targ_class1,318.0,-323.0
51,prac_feat,feat_grid,1,1,8,dist_class1,-323.0,-228.0
51,prac_feat,feat_grid,1,1,9,dist_class1,-228.0,-217.0
51,prac_feat,feat_grid,1,1,10,dist_class1,-106.0,-212.0
51,prac_feat,feat_grid,1,1,11,targ_class1,3.0,-209.0
51,prac_feat,feat_grid,1,1,12,targ_class2,127.0,-209.0
51,prac_feat,feat_grid,1,1,13,targ_class2,220.0,-210.0
51,prac_feat,feat_grid,1,1,14,dist_class2,322.0,-205.0
51,prac_feat,feat_grid,1,1,15,dist_class1,-323.0,-116.0
51,prac_feat,feat_grid,1,1,16,dist_class2,-206.0,-100.0
51,prac_feat,feat_grid,1,1,17,targ_class1,-96.0,-81.0
51,prac_feat,feat_grid,1,1,18,dist_class2,-4.0,-112.0
51,prac_feat,feat_grid,1,1,19,targ_class2,103.0,-131.0
51,prac_feat,feat_grid,1,1,20,targ_class1,198.0,-106.0
51,prac_feat,feat_grid,1,1,21,targ_class2,323.0,-106.0
51,prac_feat,feat_grid,1,1,22,targ_class2,-332.0,-2.0
51,prac_feat,feat_grid,1,1,23,targ_class1,-219.0,7.0
51,prac_feat,feat_grid,1,1,24,targ_class2,-110.0,-8.0
51,prac_feat,feat_grid,1,1,25,dist_class1,15.0,-5.0
51,prac_feat,feat_grid,1,1,26,dist_class2,116.0,-4.0
51,prac_feat,feat_grid,1,1,27,targ_class1,224.0,0.0
51,prac_feat,feat_grid,1,1,28,targ_class2,330.0,-15.0
51,prac_feat,feat_grid,1,1,29,targ_class2,-333.0,93.0
51,prac_feat,feat_grid,1,1,30,targ_class1,-226.0,88.0
51,prac_feat,feat_grid,1,1,31,targ_class1,-110.0,121.0
51,prac_feat,feat_grid,1,1,32,dist_class2,22.0,86.0
51,prac_feat,feat_grid,1,1,33,targ_class2,111.0,135.0
51,prac_feat,feat_grid,1,1,34,dist_class1,230.0,113.0
51,prac_feat,feat_grid,1,1,35,targ_class2,319.0,116.0
51,prac_feat,feat_grid,1,1,36,dist_class2,-336.0,219.0
51,prac_feat,feat_grid,1,1,37,targ_class1,-216.0,213.0
51,prac_feat,feat_grid,1,1,38,dist_class2,-99.0,235.0
51,prac_feat,feat_grid,1,1,39,dist_class2,7.0,211.0
51,prac_feat,feat_grid,1,1,40,targ_class1,98.0,225.0
51,prac_feat,feat_grid,1,1,41,targ_class1,209.0,217.0
51,prac_feat,feat_grid,1,1,42,dist_class2,315.0,202.0
51,prac_feat,feat_grid,1,1,43,dist_class1,-323.0,309.0
51,prac_feat,feat_grid,1,1,44,targ_class1,-210.0,323.0
51,prac_feat,feat_grid,1,1,45,dist_class1,-116.0,338.0
51,prac_feat,feat_grid,1,1,46,dist_class1,2.0,326.0
51,prac_feat,feat_grid,1,1,47,targ_class2,99.0,332.0
51,prac_feat,feat_grid,1,1,48,dist_class1,204.0,326.0
51,prac_feat,feat_grid,1,1,49,targ_class2,310.0,311.0
51,prac_feat,feat_grid,0,1,1,targ_class2,-328.0,-313.0
51,prac_feat,feat_grid,0,1,2,dist_class1,-211.0,-327.0
51,prac_feat,feat_grid,0,1,3,dist_class2,-118.0,-319.0
51,prac_feat,feat_grid,0,1,4,dist_class1,-3.0,-323.0
51,prac_feat,feat_grid,0,1,5,targ_class2,107.0,-324.0
51,prac_feat,feat_grid,0,1,6,dist_class2,196.0,-338.0
51,prac_feat,feat_grid,0,1,7,dist_class2,335.0,-314.0
51,prac_feat,feat_grid,0,1,8,dist_class1,-310.0,-221.0
51,prac_feat,feat_grid,0,1,9,targ_class1,-222.0,-190.0
51,prac_feat,feat_grid,0,1,10,targ_class1,-89.0,-232.0
51,prac_feat,feat_grid,0,1,11,targ_class1,24.0,-226.0
51,prac_feat,feat_grid,0,1,12,dist_class2,106.0,-215.0
51,prac_feat,feat_grid,0,1,13,targ_class2,210.0,-212.0
51,prac_feat,feat_grid,0,1,14,dist_class2,324.0,-225.0
51,prac_feat,feat_grid,0,1,15,targ_class1,-328.0,-115.0
51,prac_feat,feat_grid,0,1,16,dist_class2,-215.0,-113.0
51,prac_feat,feat_grid,0,1,17,dist_class1,-112.0,-114.0
51,prac_feat,feat_grid,0,1,18,targ_class2,10.0,-100.0
51,prac_feat,feat_grid,0,1,19,targ_class2,83.0,-115.0
51,prac_feat,feat_grid,0,1,20,targ_class2,225.0,-115.0
51,prac_feat,feat_grid,0,1,21,targ_class2,323.0,-103.0
51,prac_feat,feat_grid,0,1,22,dist_class1,-337.0,16.0
51,prac_feat,feat_grid,0,1,23,dist_class2,-215.0,-2.0
51,prac_feat,feat_grid,0,1,24,dist_class1,-101.0,-8.0
51,prac_feat,feat_grid,0,1,25,targ_class1,6.0,7.0
51,prac_feat,feat_grid,0,1,26,dist_class2,133.0,-6.0
51,prac_feat,feat_grid,0,1,27,dist_class2,223.0,-6.0
51,prac_feat,feat_grid,0,1,28,targ_class2,339.0,1.0
51,prac_feat,feat_grid,0,1,29,targ_class2,-326.0,106.0
51,prac_feat,feat_grid,0,1,30,dist_class1,-209.0,85.0
51,prac_feat,feat_grid,0,1,31,dist_class1,-97.0,106.0
51,prac_feat,feat_grid,0,1,32,dist_class1,9.0,106.0
51,prac_feat,feat_grid,0,1,33,dist_class1,97.0,124.0
51,prac_feat,feat_grid,0,1,34,dist_class1,230.0,112.0
51,prac_feat,feat_grid,0,1,35,dist_class2,317.0,96.0
51,prac_feat,feat_grid,0,1,36,dist_class2,-325.0,211.0
51,prac_feat,feat_grid,0,1,37,targ_class1,-219.0,214.0
51,prac_feat,feat_grid,0,1,38,targ_class2,-123.0,214.0
51,prac_feat,feat_grid,0,1,39,targ_class1,4.0,206.0
51,prac_feat,feat_grid,0,1,40,targ_class1,88.0,218.0
51,prac_feat,feat_grid,0,1,41,targ_class2,228.0,212.0
51,prac_feat,feat_grid,0,1,42,targ_class2,336.0,218.0
51,prac_feat,feat_grid,0,1,43,targ_class1,-332.0,324.0
51,prac_feat,feat_grid,0,1,44,dist_class2,-209.0,336.0
51,prac_feat,feat_grid,0,1,45,dist_class1,-81.0,301.0
51,prac_feat,feat_grid,0,1,46,dist_class2,13.0,336.0
51,prac_feat,feat_grid,0,1,47,targ_class1,118.0,313.0
51,prac_feat,feat_grid,0,1,48,targ_class1,204.0,325.0
51,prac_feat,feat_grid,0,1,49,targ_class1,331.0,301.0
51,feature_blocks,feat_uni,3,1,1,targ_class2,-109.0,292.0
51,feature_blocks,feat_uni,3,1,2,dist_class1,239.0,41.0
51,feature_blocks,feat_uni,3,1,3,targ_class1,-91.0,-321.0
51,feature_blocks,feat_uni,3,1,4,dist_class1,-163.0,-268.0
51,feature_blocks,feat_uni,3,1,5,targ_class2,-288.0,207.0
51,feature_blocks,feat_uni,3,1,6,dist_class1,57.0,-109.0
51,feature_blocks,feat_uni,3,1,7,dist_class1,-199.0,42.0
51,feature_blocks,feat_uni,3,1,8,dist_class2,182.0,-323.0
51,feature_blocks,feat_uni,3,1,9,targ_class2,-1.0,-227.0
51,feature_blocks,feat_uni,3,1,10,targ_class1,296.0,348.0
51,feature_blocks,feat_uni,3,1,11,targ_class1,339.0,79.0
51,feature_blocks,feat_uni,3,1,12,targ_class1,213.0,-276.0
51,feature_blocks,feat_uni,3,1,13,dist_class2,-198.0,-35.0
51,feature_blocks,feat_uni,3,1,14,dist_class2,1.0,82.0
51,feature_blocks,feat_uni,3,1,15,targ_class2,228.0,325.0
51,feature_blocks,feat_uni,3,1,16,targ_class1,-53.0,302.0
51,feature_blocks,feat_uni,3,1,17,dist_class2,185.0,185.0
51,feature_blocks,feat_uni,3,1,18,targ_class1,72.0,-204.0
51,feature_blocks,feat_uni,3,1,19,targ_class2,128.0,-205.0
51,feature_blocks,feat_uni,3,1,20,dist_class1,89.0,177.0
51,feature_blocks,feat_uni,3,1,21,dist_class1,-76.0,-57.0
