person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
15,prac_feat,feat_grid,0,1,24,1,0,targ_class2,-119.0,-0.0,1.47
15,prac_feat,feat_grid,0,1,25,2,0,targ_class2,-3.0,-5.0,2.74
15,prac_feat,feat_grid,0,1,33,3,0,targ_class2,121.0,112.0,3.2
15,prac_feat,feat_grid,0,1,40,4,0,targ_class1,105.0,205.0,3.57
15,prac_feat,feat_grid,0,1,41,5,0,targ_class2,197.0,221.0,3.94
15,prac_feat,feat_grid,0,1,34,6,0,targ_class2,208.0,110.0,4.3
15,prac_feat,feat_grid,0,1,48,7,0,targ_class2,210.0,338.0,4.97
15,prac_feat,feat_grid,0,1,42,8,0,targ_class1,322.0,212.0,5.47
15,prac_feat,feat_grid,0,1,35,9,0,targ_class1,323.0,89.0,5.74
15,prac_feat,feat_grid,0,1,14,10,0,targ_class2,319.0,-209.0,6.74
15,prac_feat,feat_grid,0,1,6,11,0,targ_class2,231.0,-318.0,7.2
15,prac_feat,feat_grid,0,1,4,12,0,targ_class1,-1.0,-315.0,8.24
15,prac_feat,feat_grid,0,1,5,13,0,targ_class1,103.0,-320.0,8.64
15,prac_feat,feat_grid,0,1,18,14,0,targ_class1,-6.0,-125.0,9.44
15,prac_feat,feat_grid,0,1,3,15,0,targ_class2,-100.0,-318.0,10.0
15,prac_feat,feat_grid,0,1,9,16,0,targ_class1,-209.0,-223.0,10.53
15,prac_feat,feat_grid,0,1,15,17,0,targ_class1,-328.0,-104.0,11.14
15,prac_feat,feat_grid,0,1,43,18,0,targ_class1,-320.0,330.0,12.57
15,prac_feat,feat_grid,0,1,36,19,0,targ_class1,-317.0,197.0,13.0
15,prac_feat,feat_grid,0,1,22,20,0,targ_class2,-338.0,11.0,13.69
15,prac_feat,feat_grid,0,1,31,21,0,targ_class1,-116.0,116.0,14.4
15,prac_feat,feat_grid,0,1,38,22,0,targ_class1,-110.0,220.0,14.72
15,prac_feat,feat_grid,0,1,44,23,0,targ_class2,-207.0,319.0,15.35
15,prac_feat,feat_grid,0,1,46,24,0,targ_class2,3.0,323.0,16.29
15,prac_feat,feat_grid,1,1,43,1,0,targ_class2,-302.0,325.0,0.97
15,prac_feat,feat_grid,1,1,36,2,0,targ_class1,-311.0,220.0,1.3
15,prac_feat,feat_grid,1,1,29,3,0,targ_class2,-326.0,118.0,2.37
15,prac_feat,feat_grid,1,1,22,4,0,targ_class1,-332.0,6.0,2.9
15,prac_feat,feat_grid,1,1,37,5,0,targ_class1,-208.0,223.0,3.57
15,prac_feat,feat_grid,1,1,38,6,0,targ_class2,-92.0,208.0,4.14
15,prac_feat,feat_grid,1,1,47,7,0,targ_class2,107.0,319.0,4.77
15,prac_feat,feat_grid,1,1,40,8,0,targ_class1,119.0,209.0,5.14
15,prac_feat,feat_grid,1,1,33,9,0,targ_class2,107.0,130.0,5.47
15,prac_feat,feat_grid,1,1,34,10,0,targ_class2,213.0,122.0,5.97
15,prac_feat,feat_grid,1,1,42,11,0,targ_class1,328.0,208.0,6.47
15,prac_feat,feat_grid,1,1,48,12,0,targ_class1,201.0,322.0,7.07
15,prac_feat,feat_grid,1,1,26,13,0,targ_class2,125.0,-3.0,7.63
15,prac_feat,feat_grid,1,1,27,14,0,targ_class1,214.0,-6.0,8.63
15,prac_feat,feat_grid,1,1,28,15,0,targ_class1,326.0,11.0,9.2
15,prac_feat,feat_grid,1,1,21,16,0,targ_class1,331.0,-109.0,9.57
15,prac_feat,feat_grid,1,1,20,17,0,targ_class2,212.0,-85.0,9.97
15,prac_feat,feat_grid,1,1,13,18,0,targ_class2,229.0,-224.0,10.4
15,prac_feat,feat_grid,1,1,14,19,0,targ_class2,317.0,-238.0,10.9
15,prac_feat,feat_grid,1,1,7,20,0,targ_class1,331.0,-315.0,11.97
15,prac_feat,feat_grid,1,1,5,21,0,targ_class2,102.0,-320.0,12.72
15,prac_feat,feat_grid,1,1,11,22,0,targ_class1,-4.0,-223.0,13.27
15,prac_feat,feat_grid,1,1,3,23,0,targ_class2,-120.0,-315.0,13.7
15,prac_feat,feat_grid,1,1,2,24,0,targ_class1,-226.0,-329.0,14.35
15,feature_blocks,feat_rot,4,1,19,1,0,targ_class1,151.0,23.0,0.93
15,feature_blocks,feat_rot,4,1,28,2,0,targ_class1,226.0,227.0,1.84
15,feature_blocks,feat_rot,4,1,27,3,0,targ_class2,166.0,164.0,2.74
